platform,movie_name,genre,imdb_rating,release_year
Netflix,Winx Club,Kids' TV,6.256798623063683,2015
Netflix,Beckett,Action,6.256798623063683,2021
Netflix,Brand New Cherry Flavor,TV Dramas,6.256798623063683,2021
Netflix,Fast & Furious Spy Racers,Kids' TV,6.256798623063683,2021
Netflix,Gone for Good,Crime TV Shows,6.256798623063683,2021
Netflix,Grace and Frankie,TV Comedies,6.256798623063683,2021
Netflix,The Kingdom,Crime TV Shows,6.256798623063683,2021
Netflix,Valeria,International TV Shows,6.256798623063683,2021
Netflix,AlRawabi School for Girls,International TV Shows,6.256798623063683,2021
Netflix,Lokillo: Nothing's the Same,Stand-Up Comedy,6.256798623063683,2021
Netflix,Monster Hunter: Legends of the Guild,Action,6.256798623063683,2021
Netflix,Bake Squad,Reality TV,6.256798623063683,2021
Netflix,Brother Jekwu,Comedy,6.256798623063683,2016
Netflix,La diosa del asfalto,Drama,6.256798623063683,2020
Netflix,Misha and the Wolves,Documentary,6.256798623063683,2021
Netflix,The Kissing Booth 3,Comedy,6.256798623063683,2021
Netflix,The Railway Man,Drama,6.256798623063683,2013
Netflix,Gabby's Dollhouse,Kids' TV,6.256798623063683,2021
Netflix,I Need Romance,International TV Shows,6.256798623063683,2021
Netflix,Las muñecas de la mafia,Crime TV Shows,6.256798623063683,2018
Netflix,The Crowned Clown,International TV Shows,6.256798623063683,2019
Netflix,Untold: Malice at the Palace,Documentary,6.256798623063683,2021
Netflix,SHAMAN KING,Anime Series,6.256798623063683,2021
Netflix,Quartet,Comedy,6.8,2012
Netflix,Slay,Comedy,6.256798623063683,2021
Netflix,Takizawa Kabuki ZERO 2020 The Movie,International Movies,6.256798623063683,2020
Netflix,The Paper Tigers,Action,6.256798623063683,2021
Netflix,Hit & Run,TV Action & Adventure,6.1,2021
Netflix,Navarasa,TV Shows,6.256798623063683,2021
Netflix,Quam's Money,Comedy,6.256798623063683,2020
Netflix,The Swarm,Horror,6.256798623063683,2021
Netflix,Vivo,Kids & Family,6.256798623063683,2021
Netflix,Chennai Express,Action,6.0,2013
Netflix,City of God: 10 Years Later,Documentary,6.256798623063683,2013
Netflix,Esperando la carroza,Comedy,6.256798623063683,1985
Netflix,Lady Boss: The Jackie Collins Story,Documentary,6.256798623063683,2021
Netflix,Tango Feroz,Classic Movies,6.256798623063683,1993
Netflix,'76,Drama,6.256798623063683,2016
Netflix,Aftermath,Horror,6.256798623063683,2021
Netflix,American Masters: Inventing David Geffen,Movies,6.256798623063683,2012
Netflix,Car Masters: Rust to Riches,Reality TV,6.256798623063683,2021
Netflix,Cocaine Cowboys: The Kings of Miami,Crime TV Shows,6.256798623063683,2021
Netflix,Control Z,International TV Shows,6.256798623063683,2021
Netflix,Cooking With Paris,Reality TV,6.256798623063683,2021
Netflix,Autumn's Concerto,International TV Shows,6.256798623063683,2009
Netflix,Heavy,Drama,6.256798623063683,1995
Netflix,Ije: The Journey,Drama,6.256798623063683,2010
Netflix,Office Girls,International TV Shows,6.256798623063683,2011
Netflix,Pray Away,Documentary,6.256798623063683,2021
Netflix,Shiny_Flakes: The Teenage Drug Lord,Documentary,6.256798623063683,2021
Netflix,The Prince Who Turns into a Frog,International TV Shows,6.256798623063683,2005
Netflix,Top Secret UFO Projects: Declassified,Docuseries,6.256798623063683,2021
Netflix,Two Fathers,International TV Shows,6.256798623063683,2013
Netflix,You're My Destiny,International TV Shows,6.256798623063683,2008
Netflix,30 Rock,TV Comedies,6.256798623063683,2012
Netflix,44 Cats,Kids' TV,6.256798623063683,2020
Netflix,Beethoven,Kids & Family,6.256798623063683,1992
Netflix,Beethoven's 2nd,Kids & Family,6.256798623063683,1993
Netflix,Beowulf,Action,6.256798623063683,2007
Netflix,Boyka: Undisputed,Action,6.256798623063683,2016
Netflix,Catch Me If You Can,Drama,6.256798623063683,2002
Netflix,Cloudy with a Chance of Meatballs,Kids & Family,6.256798623063683,2009
Netflix,Darwin’s Game,Anime Series,6.256798623063683,2020
Netflix,Deep Blue Sea,Action,6.256798623063683,1999
Netflix,Ferris Bueller's Day Off,Classic Movies,7.8,1986
Netflix,Five Feet Apart,Drama,6.256798623063683,2019
Netflix,Freedomland,Drama,6.256798623063683,2006
Netflix,Friday Night Lights,TV Dramas,6.256798623063683,2010
Netflix,Good Luck Chuck,Comedy,6.256798623063683,2007
Netflix,Hunter X Hunter (2011),Anime Series,6.256798623063683,2014
Netflix,I missed you: Director's Cut,Drama,6.256798623063683,2021
Netflix,Inception,Action,8.8,2010
Netflix,Magnolia,Drama,8.0,1999
Netflix,Major Payne,Comedy,6.256798623063683,1995
Netflix,My Girl,Drama,6.9,1991
Netflix,My Girl 2,Kids & Family,6.256798623063683,1994
Netflix,Open Season: Scared Silly,Kids & Family,6.256798623063683,2015
Netflix,Pineapple Express,Action,6.256798623063683,2008
